KEY,FREQ,CURRENCY,CURRENCY_DENOM,EXR_TYPE,EXR_SUFFIX,TIME_PERIOD,OBS_VALUE
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-04-28,8.2891
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-04-29,8.2715
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-04-30,8.2635
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-05-02,8.2479
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-05-05,8.2479
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-05-06,8.1735
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-05-07,8.2079
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-05-08,8.1764
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-05-09,8.147
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-05-12,7.9999
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-05-13,8.0021
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-05-14,8.0794
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-05-15,8.0661
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-05-16,8.0659
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-05-19,8.1225
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-05-20,8.1154
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-05-21,8.155
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-05-22,8.1477
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-05-23,8.1197
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-05-26,8.1795
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-05-27,8.1709
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-05-28,8.1402
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-05-29,8.1093
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-05-30,8.1576
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-06-02,8.2214
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-06-03,8.1841
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-06-04,8.1835
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-06-05,8.2008
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-06-06,8.1955
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-06-09,8.1943
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-06-10,8.2115
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-06-11,8.2172
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-06-12,8.3201
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-06-13,8.2682
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-06-16,8.3102
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-06-17,8.3091
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-06-18,8.2723
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-06-19,8.2496
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-06-20,8.2643
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-06-23,8.2442
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-06-24,8.3262
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-06-25,8.321
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-06-26,8.3862
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-06-27,8.3939
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-06-30,8.397
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-07-01,8.4584
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-07-02,8.4275
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-07-03,8.4377
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-07-04,8.4285
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-07-07,8.4128
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-07-08,8.4066
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-07-09,8.3993
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-07-10,8.401
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-07-11,8.3741
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-07-14,8.3785
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-07-15,8.3673
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-07-16,8.3309
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-07-17,8.3157
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-07-18,8.3623
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-07-21,8.3726
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-07-22,8.394
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-07-23,8.3961
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-07-24,8.4142
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-07-25,8.4046
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-07-28,8.3605
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-07-29,8.2778
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-07-30,8.2783
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-07-31,8.235
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-08-01,8.2243
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-08-04,8.2993
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-08-05,8.2986
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-08-06,8.3383
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-08-07,8.3587
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-08-08,8.3677
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-08-11,8.35
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-08-12,8.3416
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-08-13,8.402
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-08-14,8.3824
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-08-15,8.3909
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-08-18,8.3798
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-08-19,8.3866
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-08-20,8.3609
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-08-21,8.3547
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-08-22,8.3333
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-08-25,8.3709
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-08-26,8.3427
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-08-27,8.3027
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-08-28,8.3266
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-08-29,8.3155
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-09-01,8.3581
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-09-02,8.3202
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-09-03,8.3268
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-09-04,8.3168
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-09-05,8.3489
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-09-08,8.3619
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-09-09,8.3635
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-09-10,8.3387
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-09-11,8.3252
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-09-12,8.3461
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-09-15,8.3795
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-09-16,8.401
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-09-17,8.4092
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-09-18,8.3973
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-09-19,8.351
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-09-22,8.3788
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-09-23,8.3869
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-09-24,8.3786
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-09-25,8.363
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-09-26,8.3308
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-09-29,8.3482
EXR.D.CNY.EUR.SP00.A,D,CNY,EUR,SP00,A,2025-09-30,8.3591
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2020-12-01,9.2774
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2020-12-02,9.3535
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2020-12-03,9.4188
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2020-12-04,9.424
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2020-12-07,9.3999
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2020-12-08,9.3895
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2020-12-09,9.3866
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2020-12-10,9.3908
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2020-12-11,9.3999
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2020-12-14,9.4274
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2020-12-15,9.411
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2020-12-16,9.4489
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2020-12-17,9.4939
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2020-12-18,9.5039
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2020-12-21,9.4378
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2020-12-22,9.4885
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2020-12-23,9.4321
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2020-12-24,9.4532
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2020-12-28,9.4731
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2020-12-29,9.5043
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2020-12-30,9.521
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2020-12-31,9.5142
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-01-04,9.533
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-01-05,9.5136
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-01-06,9.5659
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-01-07,9.5176
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-01-08,9.4982
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-01-11,9.433
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-01-12,9.4314
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-01-13,9.4336
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-01-14,9.4005
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-01-15,9.4005
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-01-18,9.3538
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-01-19,9.4052
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-01-20,9.3804
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-01-21,9.4245
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-01-22,9.4255
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-01-25,9.4199
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-01-26,9.4132
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-01-27,9.3911
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-01-28,9.3742
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-01-29,9.4093
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-02-01,9.3687
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-02-02,9.3361
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-02-03,9.315
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-02-04,9.3003
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-02-05,9.29
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-02-08,9.3219
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-02-09,9.3827
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-02-10,9.4014
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-02-11,9.4171
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-02-12,9.3868
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-02-15,9.4033
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-02-16,9.4139
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-02-17,9.3493
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-02-18,9.3684
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-02-19,9.4121
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-02-22,9.407
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-02-23,9.4153
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-02-24,9.4189
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-02-25,9.4793
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-02-26,9.401
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-03-01,9.3498
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-03-02,9.3297
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-03-03,9.3452
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-03-04,9.3363
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-03-05,9.2695
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-03-08,9.2183
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-03-09,9.2325
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-03-10,9.2307
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-03-11,9.287
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-03-12,9.2642
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-03-15,9.2553
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-03-16,9.2626
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-03-17,9.2476
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-03-18,9.2493
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-03-19,9.2352
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-03-22,9.2614
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-03-23,9.229
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-03-24,9.1863
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-03-25,9.17
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-03-26,9.154
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-03-29,9.1618
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-03-30,9.1283
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-03-31,9.1153
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-04-01,9.1346
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-04-06,9.186
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-04-07,9.2527
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-04-08,9.2356
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-04-09,9.247
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-04-12,9.2564
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-04-13,9.2477
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-04-14,9.2915
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-04-15,9.2984
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-04-16,9.3152
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-04-19,9.3475
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-04-20,9.355
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-04-21,9.3209
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-04-22,9.3474
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-04-23,9.3653
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-04-26,9.3777
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-04-27,9.3825
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-04-28,9.3696
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-04-29,9.4156
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-04-30,9.3816
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-05-03,9.3554
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-05-04,9.3374
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-05-05,9.3267
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-05-06,9.3685
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-05-07,9.3661
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-05-10,9.4504
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-05-11,9.4527
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-05-12,9.4115
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-05-13,9.3841
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-05-14,9.4151
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-05-17,9.4318
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-05-18,9.4912
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-05-19,9.4819
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-05-20,9.4726
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-05-21,9.4639
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-05-24,9.4833
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-05-25,9.5197
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-05-26,9.4922
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-05-27,9.468
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-05-28,9.4246
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-05-31,9.469
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-06-01,9.4853
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-06-02,9.4555
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-06-03,9.4551
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-06-04,9.4
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-06-07,9.4355
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-06-08,9.4526
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-06-09,9.4615
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-06-10,9.4467
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-06-11,9.4089
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-06-14,9.4008
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-06-15,9.3991
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-06-16,9.4107
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-06-17,9.2694
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-06-18,9.2379
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-06-21,9.2326
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-06-22,9.2365
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-06-23,9.2807
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-06-24,9.2675
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-06-25,9.2751
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-06-28,9.2459
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-06-29,9.2297
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-06-30,9.2293
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-07-01,9.2273
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-07-02,9.1838
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-07-05,9.2182
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-07-06,9.1942
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-07-07,9.19
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-07-08,9.1967
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-07-09,9.2117
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-07-12,9.2052
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-07-13,9.197
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-07-14,9.1742
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-07-15,9.1726
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-07-16,9.1684
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-07-19,9.1419
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-07-20,9.1529
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-07-21,9.1518
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-07-22,9.1506
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-07-23,9.142
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-07-26,9.1656
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-07-27,9.1915
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-07-28,9.188
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-07-29,9.2272
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-07-30,9.2451
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-08-02,9.2398
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-08-03,9.2428
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-08-04,9.2236
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-08-05,9.216
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-08-06,9.1827
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-08-09,9.1521
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-08-10,9.1228
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-08-11,9.1187
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-08-12,9.1336
EXR.D.HKD.EUR.SP00.A,D,HKD,EUR,SP00,A,2021-08-13,9.1573
